#r		P		D
           83.71  0.0272755004441 -0.00169767591992
           83.72  0.0272585246984 -0.00169747308699
           83.73  0.0272415509824 -0.00169726997259
           83.74  0.0272245792989 -0.00169706657731
           83.75  0.0272076096508 -0.00169686290168
           83.76  0.0271906420409 -0.00169665894628
           83.77  0.0271736764719 -0.00169645471167
           83.78  0.0271567129467 -0.00169625019839
           83.79  0.0271397514679 -0.00169604540702
            83.8  0.0271227920385 -0.0016958403381
           83.81  0.0271058346612 -0.00169563499219
           83.82  0.0270888793387 -0.00169542936985
           83.83  0.0270719260738 -0.00169522347163
           83.84  0.0270549748692 -0.00169501729809
           83.85  0.0270380257278 -0.00169481084978
           83.86  0.0270210786523 -0.00169460412726
           83.87  0.0270041336453 -0.00169439713107
           83.88  0.0269871907096 -0.00169418986178
           83.89   0.026970249848 -0.00169398231994
            83.9  0.0269533110632 -0.00169377450608
           83.91  0.0269363743579 -0.00169356642078
           83.92  0.0269194397348 -0.00169335806457
           83.93  0.0269025071966 -0.00169314943801
           83.94  0.0268855767461 -0.00169294054164
           83.95  0.0268686483858 -0.00169273137602
           83.96  0.0268517221185 -0.00169252194169
           83.97   0.026834797947 -0.0016923122392
           83.98  0.0268178758737 -0.0016921022691
           83.99  0.0268009559016 -0.00169189203194
              84  0.0267840380331 -0.00169168152825
           84.01   0.026767122271 -0.00169147075859
           84.02  0.0267502086179 -0.0016912597235
           84.03  0.0267332970765 -0.00169104842353
           84.04  0.0267163876495 -0.00169083685922
           84.05  0.0266994803394 -0.0016906250311
           84.06  0.0266825751488 -0.00169041293974
           84.07  0.0266656720806 -0.00169020058566
           84.08  0.0266487711371 -0.0016899879694
           84.09  0.0266318723212 -0.00168977509152
            84.1  0.0266149756353 -0.00168956195255
           84.11  0.0265980810821 -0.00168934855303
           84.12  0.0265811886642 -0.0016891348935
           84.13  0.0265642983842 -0.0016889209745
           84.14  0.0265474102447 -0.00168870679656
           84.15  0.0265305242483 -0.00168849236023
           84.16  0.0265136403975 -0.00168827766604
           84.17   0.026496758695 -0.00168806271453
           84.18  0.0264798791432 -0.00168784750624
           84.19  0.0264630017449 -0.00168763204169
            84.2  0.0264461265024 -0.00168741632144
           84.21  0.0264292534184  -0.001687200346
           84.22  0.0264123824955 -0.00168698411591
           84.23  0.0263955137361 -0.00168676763172
           84.24  0.0263786471429 -0.00168655089394
           84.25  0.0263617827182 -0.00168633390312
           84.26  0.0263449204648 -0.00168611665978
           84.27   0.026328060385 -0.00168589916445
           84.28  0.0263112024815 -0.00168568141768
           84.29  0.0262943467567 -0.00168546341997
            84.3  0.0262774932131 -0.00168524517188
           84.31  0.0262606418532 -0.00168502667392
           84.32  0.0262437926796 -0.00168480792662
           84.33  0.0262269456947 -0.00168458893052
           84.34   0.026210100901 -0.00168436968613
           84.35   0.026193258301 -0.00168415019399
           84.36  0.0261764178971 -0.00168393045462
           84.37  0.0261595796919 -0.00168371046855
           84.38  0.0261427436878 -0.0016834902363
           84.39  0.0261259098872 -0.0016832697584
            84.4  0.0261090782926 -0.00168304903537
           84.41  0.0260922489065 -0.00168282806774
           84.42  0.0260754217312 -0.00168260685602
           84.43  0.0260585967693 -0.00168238540074
           84.44  0.0260417740232 -0.00168216370243
           84.45  0.0260249534953 -0.0016819417616
           84.46   0.026008135188 -0.00168171957878
           84.47  0.0259913191037 -0.00168149715448
           84.48  0.0259745052449 -0.00168127448922
           84.49  0.0259576936139 -0.00168105158353
            84.5  0.0259408842132 -0.00168082843792
           84.51  0.0259240770452 -0.00168060505291
           84.52  0.0259072721122 -0.00168038142902
           84.53  0.0258904694166 -0.00168015756677
           84.54  0.0258736689608 -0.00167993346667
           84.55  0.0258568707473 -0.00167970912923
           84.56  0.0258400747782 -0.00167948455498
           84.57  0.0258232810562 -0.00167925974442
           84.58  0.0258064895834 -0.00167903469808
           84.59  0.0257897003622 -0.00167880941646
            84.6   0.025772913395 -0.00167858390008
           84.61  0.0257561286842 -0.00167835814945
           84.62   0.025739346232 -0.00167813216509
           84.63  0.0257225660409 -0.0016779059475
           84.64  0.0257057881131 -0.00167767949719
           84.65  0.0256890124509 -0.00167745281469
           84.66  0.0256722390568 -0.00167722590049
           84.67  0.0256554679329 -0.0016769987551
           84.68  0.0256386990817 -0.00167677137904
           84.69  0.0256219325054 -0.00167654377281
            84.7  0.0256051682062 -0.00167631593692
           84.71  0.0255884061866 -0.00167608787188
           84.72  0.0255716464488 -0.0016758595782
           84.73  0.0255548889951 -0.00167563105637
           84.74  0.0255381338277 -0.00167540230691
           84.75  0.0255213809489 -0.00167517333033
           84.76  0.0255046303611 -0.00167494412711
           84.77  0.0254878820664 -0.00167471469778
           84.78  0.0254711360671 -0.00167448504283
           84.79  0.0254543923655 -0.00167425516276
            84.8  0.0254376509638 -0.00167402505809
           84.81  0.0254209118643 -0.0016737947293
           84.82  0.0254041750693 -0.0016735641769
           84.83  0.0253874405808 -0.0016733334014
           84.84  0.0253707084012 -0.00167310240328
           84.85  0.0253539785327 -0.00167287118306
           84.86  0.0253372509776 -0.00167263974123
           84.87  0.0253205257379 -0.00167240807828
           84.88   0.025303802816 -0.00167217619472
           84.89   0.025287082214 -0.00167194409105
            84.9  0.0252703639342 -0.00167171176776
           84.91  0.0252536479787 -0.00167147922534
           84.92  0.0252369343497 -0.0016712464643
           84.93  0.0252202230494 -0.00167101348513
           84.94    0.02520351408 -0.00167078028831
           84.95  0.0251868074436 -0.00167054687436
           84.96  0.0251701031425 -0.00167031324376
           84.97  0.0251534011787  -0.001670079397
           84.98  0.0251367015545 -0.00166984533457
           84.99   0.025120004272 -0.00166961105698
              85  0.0251033093334 -0.0016693765647
           85.01  0.0250866167408 -0.00166914185823
           85.02  0.0250699264962 -0.00166890693807
           85.03   0.025053238602 -0.0016686718047
           85.04  0.0250365530601 -0.0016684364586
           85.05  0.0250198698728 -0.00166820090028
           85.06  0.0250031890421 -0.00166796513021
           85.07  0.0249865105702 -0.00166772914889
           85.08  0.0249698344592 -0.0016674929568
           85.09  0.0249531607111 -0.00166725655442
            85.1  0.0249364893281 -0.00166701994226
           85.11  0.0249198203122 -0.00166678312078
           85.12  0.0249031536656 -0.00166654609047
           85.13  0.0248864893904 -0.00166630885183
           85.14  0.0248698274886 -0.00166607140533
           85.15  0.0248531679623 -0.00166583375145
           85.16  0.0248365108136 -0.00166559589069
           85.17  0.0248198560445 -0.00166535782352
           85.18  0.0248032036571 -0.00166511955042
           85.19  0.0247865536535 -0.00166488107187
            85.2  0.0247699060357 -0.00166464238836
           85.21  0.0247532608057 -0.00166440350037
           85.22  0.0247366179657 -0.00166416440837
           85.23  0.0247199775176 -0.00166392511285
           85.24  0.0247033394634 -0.00166368561427
           85.25  0.0246867038053 -0.00166344591313
           85.26  0.0246700705451 -0.0016632060099
           85.27  0.0246534396851 -0.00166296590505
           85.28   0.024636811227 -0.00166272559906
           85.29  0.0246201851731 -0.00166248509241
            85.3  0.0246035615252 -0.00166224438557
           85.31  0.0245869402854 -0.00166200347902
           85.32  0.0245703214556 -0.00166176237323
           85.33  0.0245537050379 -0.00166152106868
           85.34  0.0245370910342 -0.00166127956583
           85.35  0.0245204794466 -0.00166103786517
           85.36  0.0245038702769 -0.00166079596716
           85.37  0.0244872635272 -0.00166055387227
           85.38  0.0244706591995 -0.00166031158098
           85.39  0.0244540572956 -0.00166006909375
            85.4  0.0244374578176 -0.00165982641106
           85.41  0.0244208607674 -0.00165958353338
           85.42  0.0244042661469 -0.00165934046117
           85.43  0.0243876739582 -0.0016590971949
           85.44   0.024371084203 -0.00165885373504
           85.45  0.0243544968835 -0.00165861008206
           85.46  0.0243379120014 -0.00165836623642
           85.47  0.0243213295587 -0.0016581221986
           85.48  0.0243047495574 -0.00165787796905
           85.49  0.0242881719994 -0.00165763354824
            85.5  0.0242715968865 -0.00165738893664
           85.51  0.0242550242206 -0.00165714413471
           85.52  0.0242384540038 -0.00165689914291
           85.53  0.0242218862378 -0.00165665396171
           85.54  0.0242053209245 -0.00165640859157
           85.55  0.0241887580659 -0.00165616303295
           85.56  0.0241721976639 -0.00165591728631
           85.57  0.0241556397202 -0.00165567135212
           85.58  0.0241390842368 -0.00165542523083
           85.59  0.0241225312156 -0.0016551789229
            85.6  0.0241059806584 -0.00165493242879
           85.61   0.024089432567 -0.00165468574897
           85.62  0.0240728869434 -0.00165443888389
           85.63  0.0240563437893  -0.001654191834
           85.64  0.0240398031067 -0.00165394459977
           85.65  0.0240232648973 -0.00165369718165
           85.66  0.0240067291631 -0.0016534495801
           85.67  0.0239901959057 -0.00165320179557
           85.68  0.0239736651272 -0.00165295382851
           85.69  0.0239571368292 -0.00165270567939
            85.7  0.0239406110136 -0.00165245734866
           85.71  0.0239240876822 -0.00165220883677
           85.72  0.0239075668368 -0.00165196014417
           85.73  0.0238910484793 -0.00165171127132
           85.74  0.0238745326114 -0.00165146221866
           85.75  0.0238580192349 -0.00165121298665
           85.76  0.0238415083517 -0.00165096357574
           85.77  0.0238249999634 -0.00165071398638
           85.78   0.023808494072 -0.00165046421902
           85.79   0.023791990679 -0.00165021427411
            85.8  0.0237754897865 -0.0016499641521
           85.81   0.023758991396 -0.00164971385343
           85.82  0.0237424955094 -0.00164946337855
           85.83  0.0237260021284 -0.00164921272792
           85.84  0.0237095112548 -0.00164896190197
           85.85  0.0236930228904 -0.00164871090116
           85.86  0.0236765370368 -0.00164845972592
           85.87  0.0236600536959 -0.00164820837671
           85.88  0.0236435728693 -0.00164795685396
           85.89  0.0236270945588 -0.00164770515813
            85.9  0.0236106187661 -0.00164745328965
           85.91   0.023594145493 -0.00164720124898
           85.92  0.0235776747411 -0.00164694903654
           85.93  0.0235612065123 -0.00164669665278
           85.94  0.0235447408081 -0.00164644409815
           85.95  0.0235282776303 -0.00164619137309
           85.96  0.0235118169806 -0.00164593847803
           85.97  0.0234953588607 -0.00164568541341
           85.98  0.0234789032724 -0.00164543217968
           85.99  0.0234624502171 -0.00164517877728
